meter,date,hour,electricity,temperature,install_date
J,6/15/2016,10,3144,72,4/15/2017
J,6/15/2016,11,3288,74,4/15/2017
J,6/15/2016,12,2960,76,4/15/2017
J,6/15/2016,13,3120,74,4/15/2017
J,6/15/2016,14,3328,73,4/15/2017
J,6/15/2016,15,3192,72,4/15/2017
J,6/15/2016,16,3080,73,4/15/2017
J,6/15/2016,17,3104,69,4/15/2017
J,6/15/2016,18,3200,67,4/15/2017
J,6/15/2016,19,3128,63,4/15/2017
J,6/15/2016,20,3104,62,4/15/2017
J,6/15/2016,21,3024,62,4/15/2017
J,6/15/2016,22,2904,61,4/15/2017
J,6/15/2016,23,2888,60,4/15/2017
J,6/16/2016,0,2840,58,4/15/2017
J,6/16/2016,1,2872,57,4/15/2017
J,6/16/2016,2,2816,57,4/15/2017
J,6/16/2016,3,2776,56,4/15/2017
J,6/16/2016,4,2752,55,4/15/2017
J,6/16/2016,5,2784,56,4/15/2017
J,6/16/2016,6,2800,62,4/15/2017
J,6/16/2016,7,2928,66,4/15/2017
J,6/16/2016,8,3024,68,4/15/2017
J,6/16/2016,9,3136,72,4/15/2017
J,6/16/2016,10,3160,77,4/15/2017
J,6/16/2016,11,3144,77,4/15/2017
J,6/16/2016,12,3200,78,4/15/2017
J,6/16/2016,13,3192,78,4/15/2017
J,6/16/2016,14,3248,78,4/15/2017
J,6/16/2016,15,3192,78,4/15/2017
J,6/16/2016,16,3064,77,4/15/2017
J,6/16/2016,17,3016,75,4/15/2017
J,6/16/2016,18,3016,72,4/15/2017
J,6/16/2016,19,3088,68,4/15/2017
J,6/16/2016,20,3072,68,4/15/2017
J,6/16/2016,21,2992,67,4/15/2017
J,6/16/2016,22,2920,66,4/15/2017
J,6/16/2016,23,2904,66,4/15/2017
J,6/17/2016,0,2872,65,4/15/2017
J,6/17/2016,1,2864,60,4/15/2017
J,6/17/2016,2,2816,60,4/15/2017
J,6/17/2016,3,2872,59,4/15/2017
J,6/17/2016,4,2864,58,4/15/2017
J,6/17/2016,5,2880,59,4/15/2017
J,6/17/2016,6,2944,67,4/15/2017
J,6/17/2016,7,3032,72,4/15/2017
J,6/17/2016,8,3120,76,4/15/2017
J,6/17/2016,9,3184,81,4/15/2017
J,6/17/2016,10,3184,84,4/15/2017
J,6/17/2016,11,3240,86,4/15/2017
J,6/17/2016,12,3200,89,4/15/2017
J,6/17/2016,13,3208,86,4/15/2017
J,6/17/2016,14,3112,85,4/15/2017
J,6/17/2016,15,3048,84,4/15/2017
J,6/17/2016,16,3056,82,4/15/2017
J,6/17/2016,17,2984,80,4/15/2017
J,6/17/2016,18,2960,77,4/15/2017
J,6/17/2016,19,3008,73,4/15/2017
J,6/17/2016,20,3000,71,4/15/2017
J,6/17/2016,21,2912,70,4/15/2017
J,6/17/2016,22,2880,69,4/15/2017
J,6/17/2016,23,2880,68,4/15/2017
J,6/18/2016,0,2848,67,4/15/2017
J,6/18/2016,1,2816,66,4/15/2017
J,6/18/2016,2,2832,60,4/15/2017
J,6/18/2016,3,2840,60,4/15/2017
J,6/18/2016,4,2824,60,4/15/2017
J,6/18/2016,5,2808,60,4/15/2017
J,6/18/2016,6,2832,68,4/15/2017
J,6/18/2016,7,2888,72,4/15/2017
J,6/18/2016,8,2912,77,4/15/2017
J,6/18/2016,9,3040,84,4/15/2017
J,6/18/2016,10,3032,86,4/15/2017
J,6/18/2016,11,3104,88,4/15/2017
J,6/18/2016,12,3112,83,4/15/2017
J,6/18/2016,13,3152,80,4/15/2017
J,6/18/2016,14,3120,79,4/15/2017
J,6/18/2016,15,3088,85,4/15/2017
J,6/18/2016,16,3136,81,4/15/2017
J,6/18/2016,17,3096,82,4/15/2017
J,6/18/2016,18,3088,80,4/15/2017
J,6/18/2016,19,3120,79,4/15/2017
J,6/18/2016,20,3088,76,4/15/2017
J,6/18/2016,21,3024,69,4/15/2017
J,6/18/2016,22,3016,70,4/15/2017
J,6/18/2016,23,3000,70,4/15/2017
J,6/19/2016,0,2968,68,4/15/2017
J,6/19/2016,1,2912,68,4/15/2017
J,6/19/2016,2,2848,66,4/15/2017
J,6/19/2016,3,2784,66,4/15/2017
J,6/19/2016,4,2808,64,4/15/2017
J,6/19/2016,5,2808,65,4/15/2017
J,6/19/2016,6,2792,70,4/15/2017
J,6/19/2016,7,2872,77,4/15/2017
J,6/19/2016,8,3088,82,4/15/2017
J,6/19/2016,9,3152,89,4/15/2017
J,6/19/2016,10,3208,93,4/15/2017
J,6/19/2016,11,3280,95,4/15/2017
J,6/19/2016,12,3216,93,4/15/2017
J,6/19/2016,13,3192,95,4/15/2017
J,6/19/2016,14,3248,95,4/15/2017
J,6/19/2016,15,3256,91,4/15/2017
J,6/19/2016,16,3240,89,4/15/2017
J,6/19/2016,17,3152,89,4/15/2017
J,6/19/2016,18,3064,86,4/15/2017
J,6/19/2016,19,3072,81,4/15/2017
J,6/19/2016,20,3040,79,4/15/2017
J,6/19/2016,21,2992,78,4/15/2017
J,6/19/2016,22,2992,75,4/15/2017
J,6/19/2016,23,2976,71,4/15/2017
J,6/20/2016,0,2944,69,4/15/2017
J,6/20/2016,1,2872,68,4/15/2017
J,6/20/2016,2,2752,70,4/15/2017
J,6/20/2016,3,2680,69,4/15/2017
J,6/20/2016,4,2696,72,4/15/2017
J,6/20/2016,5,2792,67,4/15/2017
J,6/20/2016,6,2848,77,4/15/2017
J,6/20/2016,7,3000,85,4/15/2017
J,6/20/2016,8,3112,92,4/15/2017
J,6/20/2016,9,3288,94,4/15/2017
J,6/20/2016,10,3296,98,4/15/2017
J,6/20/2016,11,3400,99,4/15/2017
J,6/20/2016,12,3304,96,4/15/2017
J,6/20/2016,13,3288,90,4/15/2017
J,6/20/2016,14,3280,90,4/15/2017
J,6/20/2016,15,3248,88,4/15/2017
J,6/20/2016,16,3280,85,4/15/2017
J,6/20/2016,17,3344,84,4/15/2017
J,6/20/2016,18,3416,81,4/15/2017
J,6/20/2016,19,3400,75,4/15/2017
J,6/20/2016,20,3208,72,4/15/2017
J,6/20/2016,21,3120,70,4/15/2017
J,6/20/2016,22,3088,69,4/15/2017
J,6/20/2016,23,3048,67,4/15/2017
J,6/21/2016,0,3016,66,4/15/2017
J,6/21/2016,1,2992,66,4/15/2017
J,6/21/2016,2,2952,65,4/15/2017
J,6/21/2016,3,2920,65,4/15/2017
J,6/21/2016,4,2960,68,4/15/2017
J,6/21/2016,5,3008,69,4/15/2017
J,6/21/2016,6,3088,71,4/15/2017
J,6/21/2016,7,3136,70,4/15/2017
J,6/21/2016,8,3256,69,4/15/2017
J,6/21/2016,9,3336,70,4/15/2017
J,6/21/2016,10,3456,73,4/15/2017
J,6/21/2016,11,3488,73,4/15/2017
J,6/21/2016,12,3504,76,4/15/2017
J,6/21/2016,13,3536,81,4/15/2017
J,6/21/2016,14,3536,82,4/15/2017
J,6/21/2016,15,3528,84,4/15/2017
J,6/21/2016,16,3512,80,4/15/2017
J,6/21/2016,17,3432,79,4/15/2017
J,6/21/2016,18,3328,76,4/15/2017
J,6/21/2016,19,3368,73,4/15/2017
J,6/21/2016,20,3320,71,4/15/2017
J,6/21/2016,21,3176,70,4/15/2017
J,6/21/2016,22,3136,68,4/15/2017
J,6/21/2016,23,3112,68,4/15/2017
J,6/22/2016,0,3064,69,4/15/2017
J,6/22/2016,1,3024,69,4/15/2017
J,6/22/2016,2,2976,69,4/15/2017
J,6/22/2016,3,2976,68,4/15/2017
J,6/22/2016,4,3024,66,4/15/2017
J,6/22/2016,5,3064,67,4/15/2017
J,6/22/2016,6,3080,70,4/15/2017
J,6/22/2016,7,3128,71,4/15/2017
J,6/22/2016,8,3248,76,4/15/2017
J,6/22/2016,9,3408,81,4/15/2017
J,6/22/2016,10,3544,81,4/15/2017
J,6/22/2016,11,3576,83,4/15/2017
J,6/22/2016,12,3480,84,4/15/2017
J,6/22/2016,13,3424,81,4/15/2017
J,6/22/2016,14,3408,80,4/15/2017
J,6/22/2016,15,3360,79,4/15/2017
J,6/22/2016,16,3448,79,4/15/2017
J,6/22/2016,17,3424,77,4/15/2017
J,6/22/2016,18,3400,74,4/15/2017
J,6/22/2016,19,3368,71,4/15/2017
J,6/22/2016,20,3320,69,4/15/2017
J,6/22/2016,21,3232,66,4/15/2017
J,6/22/2016,22,3232,69,4/15/2017
J,6/22/2016,23,3232,69,4/15/2017
J,6/23/2016,0,3224,69,4/15/2017
J,6/23/2016,1,3232,69,4/15/2017
J,6/23/2016,2,3168,69,4/15/2017
J,6/23/2016,3,3160,69,4/15/2017
J,6/23/2016,4,3160,68,4/15/2017
J,6/23/2016,5,3152,69,4/15/2017
J,6/23/2016,6,3208,69,4/15/2017
J,6/23/2016,7,3256,71,4/15/2017
J,6/23/2016,8,3328,74,4/15/2017
J,6/23/2016,9,3376,78,4/15/2017
J,6/23/2016,10,3448,80,4/15/2017
J,6/23/2016,11,3576,80,4/15/2017
J,6/23/2016,12,3584,79,4/15/2017
J,6/23/2016,13,3584,79,4/15/2017
J,6/23/2016,14,3568,79,4/15/2017
J,6/23/2016,15,3536,78,4/15/2017
J,6/23/2016,16,3496,76,4/15/2017
J,6/23/2016,17,3472,75,4/15/2017
J,6/23/2016,18,3408,73,4/15/2017
J,6/23/2016,19,3392,69,4/15/2017
J,6/23/2016,20,3272,66,4/15/2017
J,6/23/2016,21,3160,66,4/15/2017
J,6/23/2016,22,3160,66,4/15/2017
J,6/23/2016,23,3128,65,4/15/2017
J,6/24/2016,0,3096,66,4/15/2017
J,6/24/2016,1,3056,66,4/15/2017
J,6/24/2016,2,3024,67,4/15/2017
J,6/24/2016,3,3000,67,4/15/2017
J,6/24/2016,4,3008,66,4/15/2017
J,6/24/2016,5,3064,66,4/15/2017
J,6/24/2016,6,3048,67,4/15/2017
J,6/24/2016,7,3136,69,4/15/2017
J,6/24/2016,8,3248,71,4/15/2017
J,6/24/2016,9,3344,76,4/15/2017
J,6/24/2016,10,3448,78,4/15/2017
J,6/24/2016,11,3488,78,4/15/2017
J,6/24/2016,12,3528,78,4/15/2017
J,6/24/2016,13,3520,78,4/15/2017
J,6/24/2016,14,3520,76,4/15/2017
J,6/24/2016,15,3472,74,4/15/2017
J,6/24/2016,16,3416,74,4/15/2017
J,6/24/2016,17,3328,72,4/15/2017
J,6/24/2016,18,3224,71,4/15/2017
J,6/24/2016,19,3232,67,4/15/2017
J,6/24/2016,20,3128,65,4/15/2017
J,6/24/2016,21,3048,66,4/15/2017
J,6/24/2016,22,3032,67,4/15/2017
J,6/24/2016,23,3024,66,4/15/2017
J,6/25/2016,0,2952,66,4/15/2017
J,6/25/2016,1,2952,66,4/15/2017
J,6/25/2016,2,2920,66,4/15/2017
J,6/25/2016,3,2912,66,4/15/2017
J,6/25/2016,4,2920,66,4/15/2017
J,6/25/2016,5,2944,65,4/15/2017
J,6/25/2016,6,2968,65,4/15/2017
J,6/25/2016,7,3008,69,4/15/2017
J,6/25/2016,8,3112,71,4/15/2017
J,6/25/2016,9,3176,75,4/15/2017
J,6/25/2016,10,3256,77,4/15/2017
J,6/25/2016,11,3328,77,4/15/2017
J,6/25/2016,12,3368,79,4/15/2017
J,6/25/2016,13,3368,80,4/15/2017
J,6/25/2016,14,3400,77,4/15/2017
J,6/25/2016,15,3368,76,4/15/2017
J,6/25/2016,16,3368,76,4/15/2017
J,6/25/2016,17,3264,74,4/15/2017
J,6/25/2016,18,3224,72,4/15/2017
J,6/25/2016,19,3200,69,4/15/2017
J,6/25/2016,20,3208,67,4/15/2017
J,6/25/2016,21,3096,67,4/15/2017
J,6/25/2016,22,3080,67,4/15/2017
J,6/25/2016,23,3064,66,4/15/2017
J,6/26/2016,0,3032,65,4/15/2017
J,6/26/2016,1,3008,63,4/15/2017
J,6/26/2016,2,2968,62,4/15/2017
J,6/26/2016,3,2920,61,4/15/2017
J,6/26/2016,4,2936,61,4/15/2017
J,6/26/2016,5,2984,62,4/15/2017
J,6/26/2016,6,2976,68,4/15/2017
J,6/26/2016,7,3040,71,4/15/2017
J,6/26/2016,8,3176,75,4/15/2017
J,6/26/2016,9,3296,79,4/15/2017
J,6/26/2016,10,3416,79,4/15/2017
J,6/26/2016,11,3544,82,4/15/2017
J,6/26/2016,12,3536,80,4/15/2017
J,6/26/2016,13,3504,81,4/15/2017
J,6/26/2016,14,3536,79,4/15/2017
J,6/26/2016,15,3488,79,4/15/2017
J,6/26/2016,16,3464,79,4/15/2017
J,6/26/2016,17,3432,79,4/15/2017
J,6/26/2016,18,3416,78,4/15/2017
J,6/26/2016,19,3432,73,4/15/2017
J,6/26/2016,20,3376,70,4/15/2017
J,6/26/2016,21,3248,69,4/15/2017
J,6/26/2016,22,3216,69,4/15/2017
J,6/26/2016,23,3192,68,4/15/2017
J,6/27/2016,0,3176,66,4/15/2017
J,6/27/2016,1,3152,67,4/15/2017
J,6/27/2016,2,3136,66,4/15/2017
J,6/27/2016,3,3120,65,4/15/2017
J,6/27/2016,4,3120,65,4/15/2017
J,6/27/2016,5,3224,66,4/15/2017
J,6/27/2016,6,3256,67,4/15/2017
J,6/27/2016,7,3384,71,4/15/2017
J,6/27/2016,8,3416,78,4/15/2017
J,6/27/2016,9,3536,84,4/15/2017
J,6/27/2016,10,3712,88,4/15/2017
J,6/27/2016,11,3792,88,4/15/2017
J,6/27/2016,12,3864,89,4/15/2017
J,6/27/2016,13,3776,89,4/15/2017
J,6/27/2016,14,3720,88,4/15/2017
J,6/27/2016,15,3808,85,4/15/2017
J,6/27/2016,16,3744,84,4/15/2017
J,6/27/2016,17,3576,82,4/15/2017
J,6/27/2016,18,3656,80,4/15/2017
J,6/27/2016,19,3560,73,4/15/2017
J,6/27/2016,20,3520,69,4/15/2017
J,6/27/2016,21,3408,68,4/15/2017
J,6/27/2016,22,3344,66,4/15/2017
J,6/27/2016,23,3368,66,4/15/2017
J,6/28/2016,0,3280,67,4/15/2017
J,6/28/2016,1,3256,67,4/15/2017
J,6/28/2016,2,3256,64,4/15/2017
J,6/28/2016,3,3192,67,4/15/2017
J,6/28/2016,4,3240,67,4/15/2017
J,6/28/2016,5,3256,66,4/15/2017
J,6/28/2016,6,3296,66,4/15/2017
J,6/28/2016,7,3432,68,4/15/2017
J,6/28/2016,8,3496,74,4/15/2017
J,6/28/2016,9,3648,82,4/15/2017
J,6/28/2016,10,3776,83,4/15/2017
J,6/28/2016,11,3896,84,4/15/2017
J,6/28/2016,12,3888,85,4/15/2017
J,6/28/2016,13,3848,83,4/15/2017
J,6/28/2016,14,3736,81,4/15/2017
J,6/28/2016,15,3704,80,4/15/2017
J,6/28/2016,16,3656,81,4/15/2017
J,6/28/2016,17,3616,80,4/15/2017
J,6/28/2016,18,3600,77,4/15/2017
J,6/28/2016,19,3552,72,4/15/2017
J,6/28/2016,20,3432,70,4/15/2017
J,6/28/2016,21,3352,68,4/15/2017
J,6/28/2016,22,3304,67,4/15/2017
J,6/28/2016,23,3264,67,4/15/2017
J,6/29/2016,0,3256,67,4/15/2017
J,6/29/2016,1,3216,66,4/15/2017
J,6/29/2016,2,3144,68,4/15/2017
J,6/29/2016,3,3160,68,4/15/2017
J,6/29/2016,4,3184,68,4/15/2017
J,6/29/2016,5,3216,67,4/15/2017
J,6/29/2016,6,3280,68,4/15/2017
J,6/29/2016,7,3336,72,4/15/2017
J,6/29/2016,8,3480,77,4/15/2017
J,6/29/2016,9,3560,82,4/15/2017
J,6/29/2016,10,3752,84,4/15/2017
J,6/29/2016,11,3840,85,4/15/2017
J,6/29/2016,12,3912,84,4/15/2017
J,6/29/2016,13,3856,83,4/15/2017
J,6/29/2016,14,3800,82,4/15/2017
J,6/29/2016,15,3760,82,4/15/2017
J,6/29/2016,16,3672,81,4/15/2017
J,6/29/2016,17,3616,79,4/15/2017
J,6/29/2016,18,3560,77,4/15/2017
J,6/29/2016,19,3520,72,4/15/2017
J,6/29/2016,20,3456,69,4/15/2017
J,6/29/2016,21,3336,68,4/15/2017
J,6/29/2016,22,3328,66,4/15/2017
J,6/29/2016,23,3304,68,4/15/2017
J,6/30/2016,0,3264,68,4/15/2017
J,6/30/2016,1,3248,68,4/15/2017
J,6/30/2016,2,3192,68,4/15/2017
J,6/30/2016,3,3168,68,4/15/2017
J,6/30/2016,4,3208,68,4/15/2017
J,6/30/2016,5,3248,68,4/15/2017
J,6/30/2016,6,3312,69,4/15/2017
J,6/30/2016,7,3352,70,4/15/2017
J,6/30/2016,8,3456,71,4/15/2017
J,6/30/2016,9,3544,75,4/15/2017
J,6/30/2016,10,3632,77,4/15/2017
J,6/30/2016,11,3728,81,4/15/2017
J,6/30/2016,12,3744,79,4/15/2017
J,6/30/2016,13,3712,78,4/15/2017
J,6/30/2016,14,3664,78,4/15/2017
J,6/30/2016,15,3648,77,4/15/2017
J,6/30/2016,16,3576,76,4/15/2017
J,6/30/2016,17,3512,75,4/15/2017
J,6/30/2016,18,3432,71,4/15/2017
J,6/30/2016,19,3344,68,4/15/2017
J,6/30/2016,20,3264,67,4/15/2017
J,6/30/2016,21,3248,67,4/15/2017
J,6/30/2016,22,3160,68,4/15/2017
J,6/30/2016,23,3144,68,4/15/2017
J,7/1/2016,0,3112,68,4/15/2017
J,7/1/2016,1,3104,67,4/15/2017
J,7/1/2016,2,3064,67,4/15/2017
J,7/1/2016,3,3016,67,4/15/2017
J,7/1/2016,4,3112,67,4/15/2017
J,7/1/2016,5,3128,67,4/15/2017
J,7/1/2016,6,3200,67,4/15/2017
J,7/1/2016,7,3240,67,4/15/2017
J,7/1/2016,8,3256,68,4/15/2017
J,7/1/2016,9,3288,70,4/15/2017
J,7/1/2016,10,3392,73,4/15/2017
J,7/1/2016,11,3472,73,4/15/2017
J,7/1/2016,12,3480,73,4/15/2017
J,7/1/2016,13,3504,73,4/15/2017
J,7/1/2016,14,3448,75,4/15/2017
J,7/1/2016,15,3440,76,4/15/2017
J,7/1/2016,16,3400,74,4/15/2017
J,7/1/2016,17,3320,72,4/15/2017
J,7/1/2016,18,3264,70,4/15/2017
J,7/1/2016,19,3200,67,4/15/2017
J,7/1/2016,20,3072,64,4/15/2017
J,7/1/2016,21,3064,66,4/15/2017
J,7/1/2016,22,3040,66,4/15/2017
J,7/1/2016,23,3032,66,4/15/2017
J,7/2/2016,0,3016,66,4/15/2017
J,7/2/2016,1,2960,66,4/15/2017
J,7/2/2016,2,2936,66,4/15/2017
J,7/2/2016,3,2920,66,4/15/2017
J,7/2/2016,4,2920,65,4/15/2017
J,7/2/2016,5,2952,66,4/15/2017
J,7/2/2016,6,3008,65,4/15/2017
J,7/2/2016,7,3000,67,4/15/2017
J,7/2/2016,8,3008,69,4/15/2017
J,7/2/2016,9,3000,72,4/15/2017
J,7/2/2016,10,3040,76,4/15/2017
J,7/2/2016,11,3248,77,4/15/2017
J,7/2/2016,12,3248,76,4/15/2017
J,7/2/2016,13,3240,77,4/15/2017
J,7/2/2016,14,3336,76,4/15/2017
J,7/2/2016,15,3248,77,4/15/2017
J,7/2/2016,16,3280,75,4/15/2017
J,7/2/2016,17,3168,73,4/15/2017
J,7/2/2016,18,3144,70,4/15/2017
J,7/2/2016,19,3112,67,4/15/2017
J,7/2/2016,20,3096,65,4/15/2017
J,7/2/2016,21,2992,64,4/15/2017
J,7/2/2016,22,2952,62,4/15/2017
J,7/2/2016,23,2936,65,4/15/2017
J,7/3/2016,0,2944,66,4/15/2017
J,7/3/2016,1,2864,66,4/15/2017
J,7/3/2016,2,2808,65,4/15/2017
J,7/3/2016,3,2800,66,4/15/2017
J,7/3/2016,4,2800,66,4/15/2017
J,7/3/2016,5,2800,66,4/15/2017
J,7/3/2016,6,2808,67,4/15/2017
J,7/3/2016,7,2864,68,4/15/2017
J,7/3/2016,8,2920,68,4/15/2017
J,7/3/2016,9,2960,72,4/15/2017
J,7/3/2016,10,3000,73,4/15/2017
J,7/3/2016,11,3192,74,4/15/2017
J,7/3/2016,12,3160,75,4/15/2017
J,7/3/2016,13,3240,75,4/15/2017
J,7/3/2016,14,3192,75,4/15/2017
J,7/3/2016,15,3240,75,4/15/2017
J,7/3/2016,16,3200,73,4/15/2017
J,7/3/2016,17,3128,72,4/15/2017
J,7/3/2016,18,3120,69,4/15/2017
J,7/3/2016,19,3104,66,4/15/2017
J,7/3/2016,20,3072,65,4/15/2017
J,7/3/2016,21,2968,65,4/15/2017
J,7/3/2016,22,2968,64,4/15/2017
J,7/3/2016,23,2960,64,4/15/2017
J,7/4/2016,0,2928,64,4/15/2017
J,7/4/2016,1,2904,65,4/15/2017
J,7/4/2016,2,2872,65,4/15/2017
J,7/4/2016,3,2856,66,4/15/2017
J,7/4/2016,4,2824,66,4/15/2017
J,7/4/2016,5,2840,67,4/15/2017
J,7/4/2016,6,2896,67,4/15/2017
J,7/4/2016,7,2936,68,4/15/2017
J,7/4/2016,8,2976,70,4/15/2017
J,7/4/2016,9,2952,74,4/15/2017
J,7/4/2016,10,3128,77,4/15/2017
J,7/4/2016,11,3288,77,4/15/2017
J,7/4/2016,12,3280,76,4/15/2017
J,7/4/2016,13,3344,76,4/15/2017
J,7/4/2016,14,3312,76,4/15/2017
J,7/4/2016,15,3280,75,4/15/2017
J,7/4/2016,16,3280,75,4/15/2017
J,7/4/2016,17,3176,72,4/15/2017
J,7/4/2016,18,3128,71,4/15/2017
J,7/4/2016,19,3128,67,4/15/2017
J,7/4/2016,20,3088,68,4/15/2017
J,7/4/2016,21,3000,68,4/15/2017
J,7/4/2016,22,3000,68,4/15/2017
J,7/4/2016,23,3024,68,4/15/2017
J,7/5/2016,0,3040,68,4/15/2017
J,7/5/2016,1,3016,68,4/15/2017
J,7/5/2016,2,2968,68,4/15/2017
J,7/5/2016,3,2912,68,4/15/2017
J,7/5/2016,4,2920,69,4/15/2017
J,7/5/2016,5,2944,68,4/15/2017
J,7/5/2016,6,3016,69,4/15/2017
J,7/5/2016,7,2984,71,4/15/2017
J,7/5/2016,8,3232,71,4/15/2017
J,7/5/2016,9,3208,74,4/15/2017
J,7/5/2016,10,3256,75,4/15/2017
J,7/5/2016,11,3368,77,4/15/2017
J,7/5/2016,12,3368,78,4/15/2017
J,7/5/2016,13,3392,79,4/15/2017
J,7/5/2016,14,3344,77,4/15/2017
J,7/5/2016,15,3288,77,4/15/2017
J,7/5/2016,16,3264,76,4/15/2017
J,7/5/2016,17,3256,74,4/15/2017
J,7/5/2016,18,3152,72,4/15/2017
J,7/5/2016,19,3200,68,4/15/2017
J,7/5/2016,20,3160,67,4/15/2017
J,7/5/2016,21,3112,67,4/15/2017
J,7/5/2016,22,3096,68,4/15/2017
J,7/5/2016,23,3128,69,4/15/2017
J,7/6/2016,0,3120,68,4/15/2017
J,7/6/2016,1,3080,68,4/15/2017
J,7/6/2016,2,3000,68,4/15/2017
J,7/6/2016,3,3032,68,4/15/2017
J,7/6/2016,4,3064,67,4/15/2017
J,7/6/2016,5,3088,68,4/15/2017
J,7/6/2016,6,3080,68,4/15/2017
J,7/6/2016,7,3168,70,4/15/2017
J,7/6/2016,8,3128,72,4/15/2017
J,7/6/2016,9,3176,73,4/15/2017
J,7/6/2016,10,3264,75,4/15/2017
J,7/6/2016,11,3384,77,4/15/2017
J,7/6/2016,12,3384,75,4/15/2017
J,7/6/2016,13,3392,75,4/15/2017
J,7/6/2016,14,3392,75,4/15/2017
J,7/6/2016,15,3400,75,4/15/2017
J,7/6/2016,16,3272,73,4/15/2017
J,7/6/2016,17,3272,71,4/15/2017
J,7/6/2016,18,3200,70,4/15/2017
J,7/6/2016,19,3152,66,4/15/2017
J,7/6/2016,20,3080,65,4/15/2017
J,7/6/2016,21,3040,63,4/15/2017
J,7/6/2016,22,2984,62,4/15/2017
J,7/6/2016,23,2976,66,4/15/2017
J,7/7/2016,0,2928,66,4/15/2017
J,7/7/2016,1,2912,65,4/15/2017
J,7/7/2016,2,2928,65,4/15/2017
J,7/7/2016,3,2936,66,4/15/2017
J,7/7/2016,4,2920,65,4/15/2017
J,7/7/2016,5,1624,66,4/15/2017
J,7/7/2016,6,2992,66,4/15/2017
J,7/7/2016,7,3048,71,4/15/2017
J,7/7/2016,8,3120,68,4/15/2017
J,7/7/2016,9,3144,72,4/15/2017
J,7/7/2016,10,3216,76,4/15/2017
J,7/7/2016,11,3312,77,4/15/2017
J,7/7/2016,12,3384,78,4/15/2017
J,7/7/2016,13,3464,78,4/15/2017
J,7/7/2016,14,3480,78,4/15/2017
J,7/7/2016,15,3424,76,4/15/2017
J,7/7/2016,16,3376,74,4/15/2017
J,7/7/2016,17,3328,72,4/15/2017
J,7/7/2016,18,3288,70,4/15/2017
J,7/7/2016,19,3288,68,4/15/2017
J,7/7/2016,20,3192,66,4/15/2017
J,7/7/2016,21,3120,65,4/15/2017
J,7/7/2016,22,3104,63,4/15/2017
J,7/7/2016,23,3064,66,4/15/2017
J,7/8/2016,0,3024,67,4/15/2017
J,7/8/2016,1,3008,66,4/15/2017
J,7/8/2016,2,2976,67,4/15/2017
J,7/8/2016,3,2912,67,4/15/2017
J,7/8/2016,4,3024,67,4/15/2017
J,7/8/2016,5,2984,67,4/15/2017
J,7/8/2016,6,3088,68,4/15/2017
J,7/8/2016,7,3104,70,4/15/2017
J,7/8/2016,8,3184,72,4/15/2017
J,7/8/2016,9,3200,74,4/15/2017
J,7/8/2016,10,3296,80,4/15/2017
J,7/8/2016,11,3408,78,4/15/2017
J,7/8/2016,12,3496,77,4/15/2017
J,7/8/2016,13,3504,79,4/15/2017
J,7/8/2016,14,3560,80,4/15/2017
J,7/8/2016,15,3536,78,4/15/2017
J,7/8/2016,16,3496,77,4/15/2017
J,7/8/2016,17,3400,74,4/15/2017
J,7/8/2016,18,3352,71,4/15/2017
J,7/8/2016,19,3336,67,4/15/2017
J,7/8/2016,20,3256,67,4/15/2017
J,7/8/2016,21,3128,66,4/15/2017
J,7/8/2016,22,3120,63,4/15/2017
J,7/8/2016,23,3056,62,4/15/2017
J,7/9/2016,0,3120,62,4/15/2017
J,7/9/2016,1,3032,62,4/15/2017
J,7/9/2016,2,3016,62,4/15/2017
J,7/9/2016,3,3024,60,4/15/2017
J,7/9/2016,4,2928,63,4/15/2017
J,7/9/2016,5,2984,64,4/15/2017
J,7/9/2016,6,3064,66,4/15/2017
J,7/9/2016,7,3152,67,4/15/2017
J,7/9/2016,8,3168,71,4/15/2017
J,7/9/2016,9,3232,75,4/15/2017
J,7/9/2016,10,3296,80,4/15/2017
J,7/9/2016,11,3512,80,4/15/2017
J,7/9/2016,12,3536,81,4/15/2017
J,7/9/2016,13,3520,82,4/15/2017
J,7/9/2016,14,3520,80,4/15/2017
J,7/9/2016,15,3456,79,4/15/2017
J,7/9/2016,16,3456,78,4/15/2017
J,7/9/2016,17,3416,75,4/15/2017
J,7/9/2016,18,3368,73,4/15/2017
J,7/9/2016,19,3360,70,4/15/2017
J,7/9/2016,20,3312,68,4/15/2017
J,7/9/2016,21,3184,66,4/15/2017
J,7/9/2016,22,3160,64,4/15/2017
J,7/9/2016,23,3168,63,4/15/2017
J,7/10/2016,0,3136,66,4/15/2017
J,7/10/2016,1,3104,66,4/15/2017
J,7/10/2016,2,3016,66,4/15/2017
J,7/10/2016,3,3064,68,4/15/2017
J,7/10/2016,4,3048,67,4/15/2017
J,7/10/2016,5,3080,67,4/15/2017
J,7/10/2016,6,3072,67,4/15/2017
J,7/10/2016,7,3152,69,4/15/2017
J,7/10/2016,8,3128,72,4/15/2017
J,7/10/2016,9,3184,77,4/15/2017
J,7/10/2016,10,3296,77,4/15/2017
J,7/10/2016,11,3408,80,4/15/2017
J,7/10/2016,12,3440,82,4/15/2017
J,7/10/2016,13,3424,81,4/15/2017
J,7/10/2016,14,3368,79,4/15/2017
J,7/10/2016,15,3352,79,4/15/2017
J,7/10/2016,16,3416,78,4/15/2017
